Class,Confidence,top,left,bottom,right,Width,Height,Model,Inference Time (Sec),Driving Condition,ImageID
1,0.0001002402,0.46143642,0.30534533,0.50048023,0.38912717,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
2,0.00010001729,0.409067,0.75604105,0.46756926,0.8285935,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,9.889379e-05,0.32783574,0.3284841,0.52889663,0.43439355,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,9.88479e-05,0.42533204,0.2319794,0.47048256,0.2782198,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,9.858407e-05,0.4114558,0.2699871,0.95136595,0.56101036,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
12,9.817628e-05,0.41622242,0.7571145,0.46691117,0.83313465,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
7,9.6943055e-05,0.41342852,0.9369423,0.48626912,0.997436,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,9.5009826e-05,0.4219839,0.47026008,0.52572364,0.6460673,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,9.495122e-05,0.40047994,0.95925075,0.48108977,0.9941122,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,9.0340574e-05,0.37421522,0.5736304,0.52399176,0.7825957,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,8.849514e-05,0.41156453,0.7668023,0.48117125,0.8348092,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
1,8.7446686e-05,0.41466618,0.36607388,0.48505393,0.43813494,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
12,8.622731e-05,0.4124676,0.34668356,0.47904834,0.42299724,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,8.585085e-05,0.357206,0.54624027,0.52164274,0.7293307,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,8.439401e-05,0.42350382,0.13809317,0.50252247,0.23712483,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
13,8.434261e-05,0.455283,0.281779,0.5612089,0.42106438,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,8.413978e-05,0.4456704,0.30514836,0.4984674,0.419994,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
1,8.3482264e-05,0.42136273,0.23328526,0.5170368,0.41041934,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,8.149478e-05,0.40014282,0.4804261,0.55369663,0.71885574,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,8.121395e-05,0.20994227,0.58399844,0.76368546,0.8479903,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
12,8.093294e-05,0.393046,0.6087442,0.52899975,0.764108,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,7.9757505e-05,0.3702996,0.5838611,0.5186592,0.69244814,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,7.905334e-05,0.4367032,0.24728723,0.53093374,0.43907183,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,7.8819234e-05,0.40882897,0.7253896,0.48112673,0.80304945,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,7.8583784e-05,0.43443298,0.15346198,0.5085017,0.2067747,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,7.83686e-05,0.4476258,0.09718821,0.5066145,0.17808166,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
7,7.8298566e-05,0.3877878,0.43374485,0.5755693,0.61598295,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,7.776475e-05,0.43999958,0.10843352,0.5269248,0.25005543,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,7.77404e-05,0.41890168,0.36215892,0.49095875,0.49276152,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,7.581233e-05,0.45514202,0.3324544,0.50722235,0.42012498,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
1,7.557934e-05,0.3670425,0.46140355,0.59188265,0.8262206,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,7.49421e-05,0.25152144,0.5152869,0.8069401,0.8050244,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
13,7.466791e-05,0.45451492,0.11220484,0.5455719,0.19413382,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
12,7.3570205e-05,0.4004009,0.35648653,0.5001166,0.41521737,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,7.3062176e-05,0.47404435,0.123748735,0.5303864,0.20198892,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,6.9039335e-05,0.4450631,0.11317841,0.516104,0.25053567,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,6.8962356e-05,0.4119922,0.77492523,0.4800638,0.8196398,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,6.880453e-05,0.4122621,0.7492318,0.48685032,0.7990457,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,6.798006e-05,0.9434832,0.06510903,0.9937617,0.14349853,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,6.746047e-05,0.44903603,0.30542412,0.50117576,0.4454855,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
1,6.738928e-05,0.41788158,0.33081135,0.48526257,0.40037206,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,6.7346045e-05,0.26505452,0.183546,0.7948617,0.68238443,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,6.706764e-05,0.2686148,0.39779833,0.5978361,0.67221487,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,6.6633096e-05,0.37234953,0.6306873,0.5128561,0.7331714,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,6.512493e-05,0.19110891,0.17214946,0.8813031,0.5045143,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,6.494418e-05,0.14821905,0.6752783,0.7109597,0.89043355,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,6.478656e-05,0.42754248,0.30583027,0.47481087,0.41650227,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,6.45585e-05,0.45342037,0.088671625,0.5356914,0.15973742,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,6.437839e-05,0.422674,0.7397259,0.48365852,0.85041517,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,6.407691e-05,0.42875808,0.7410584,0.48666665,0.83969814,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,6.383137e-05,0.38367268,0.48658308,0.49713698,0.6429447,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,6.3702086e-05,0.4263577,0.9448403,0.47577727,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,6.350995e-05,0.4094597,0.7213599,0.48494706,0.80890113,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
7,6.3442836e-05,0.46577176,0.090159506,0.54464257,0.19610804,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
7,6.290478e-05,0.4320046,0.31128109,0.51729685,0.41308504,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,6.289996e-05,0.4246552,0.7650055,0.4696725,0.83581597,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
7,6.284849e-05,0.38306305,0.24285889,0.57036084,0.44827205,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,6.278942e-05,0.097113594,0.7979375,0.57513684,0.92641556,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
2,6.19061e-05,0.4367969,0.10252772,0.49172518,0.18860583,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,6.17632e-05,0.38370675,0.542625,0.5248339,0.6956149,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,6.1624596e-05,0.528629,0.073660284,0.99589336,0.34011456,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
11,6.085746e-05,0.40542293,0.40982714,0.47054318,0.45495555,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,6.0138722e-05,0.36682713,0.5675879,0.6173037,0.8825262,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,6.0127375e-05,0.4175101,0.74982053,0.4972875,0.79418415,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,5.9931215e-05,0.425264,0.3613161,0.4910618,0.48111835,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
2,5.9594342e-05,0.2548712,0.55947804,0.6021279,0.8850386,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,5.86953e-05,0.47751355,0.09632926,0.53434855,0.18757026,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
8,5.7874877e-05,0.1389018,0.7700473,0.68544894,0.91888094,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,5.7702746e-05,0.4061544,0.76737404,0.47481063,0.8279419,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,5.7612902e-05,0.4316379,0.29972944,0.55016613,0.41601512,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,5.7215206e-05,0.3742946,0.3968607,0.49358308,0.43774495,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
4,5.6554396e-05,0.32939965,0.6444905,0.6451598,0.92548084,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,5.6011886e-05,0.52711385,0.16160889,0.9799651,0.46757787,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
12,5.598868e-05,0.39922932,0.7352432,0.48611414,0.8006675,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
9,5.5749173e-05,0.40864223,0.38775402,0.49108762,0.4436478,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
6,5.523628e-05,0.42220017,0.30945683,0.47646943,0.43732232,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
13,5.4562795e-05,0.33306292,0.3786654,0.58644056,0.7455972,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
10,5.2914063e-05,0.4122571,0.15161522,0.517139,0.19308122,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
5,5.2844505e-05,0.41054624,0.5473166,0.5642903,0.77557594,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,5.1394214e-05,0.27479973,0.66340494,0.9504586,0.9414524,600,337,faster_rcnn_inception_v2_coco_custom,1.2924118041992188,rainy,IMG_6032_114_reSized.jpg
3,0.9967867,0.35352987,0.0,0.59711313,0.16727278,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.99541384,0.37950614,0.42679727,0.45697823,0.5387067,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.9795759,0.38038495,0.6393144,0.44271034,0.70140505,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.7788578,0.40862378,0.2112951,0.46861902,0.2642126,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.7010031,0.3191646,0.8272563,0.4576142,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.67056715,0.32848582,0.83016026,0.4570392,0.99387586,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.28226206,0.9163916,0.025791608,0.99306643,0.20980051,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.16991745,0.38316604,0.55631226,0.44414917,0.5964603,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.09980082,0.32625413,0.0028465986,0.6073544,0.18700613,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.055391718,0.4004383,0.22527519,0.45835945,0.27817515,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.04517511,0.36728004,0.4406212,0.44021574,0.5427019,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.025867842,0.37464455,0.6415159,0.43491182,0.70636183,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.018762244,0.90352476,0.056599624,1.0,0.22037387,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.018707955,0.37583143,0.549183,0.44693476,0.60300446,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.01728904,0.39685816,0.21190186,0.46659017,0.26732597,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.016540742,0.37771586,0.56423783,0.4324811,0.59998727,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.015047326,0.40659478,0.010355137,0.5810065,0.15153837,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.011472083,0.37581524,0.43305388,0.45731097,0.52844715,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.008293745,0.3614702,0.0071477145,0.4128378,0.08611307,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0068227197,0.38658097,0.0,0.5668778,0.18364847,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.0062228316,0.34755012,0.41656512,0.4760762,0.5601161,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.005545407,0.903335,0.040036537,0.9907418,0.24160331,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.005406042,0.35887298,0.0072625205,0.69824916,0.24832037,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.00494937,0.3691041,0.5603173,0.4326107,0.600044,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.0047429637,0.37348008,0.65586704,0.43107465,0.71482545,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0037526174,0.45717466,0.0,0.59475756,0.23606586,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0036183333,0.40672848,0.5428031,0.44805616,0.6018564,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.003263113,0.4083266,0.19739538,0.46819857,0.27164462,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.0032360735,0.33100557,0.826312,0.4332663,0.940828,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0031898667,0.39949504,0.5530871,0.4497469,0.6143609,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0029365863,0.42566365,0.20575842,0.47810814,0.2741505,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.002781768,0.39339292,0.4196192,0.460508,0.5145254,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.002733101,0.84247565,0.0,0.9912291,0.25747615,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.0026968282,0.36408353,0.43287256,0.42555645,0.5202913,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
6,0.0026143393,0.4496321,0.0,0.6049383,0.21456385,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
6,0.0024738896,0.4088396,0.013205044,0.54454595,0.13758612,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.002238741,0.41352645,0.037265442,0.5420647,0.17656064,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
7,0.0022014782,0.39154887,0.19924247,0.46463984,0.2825622,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0021843466,0.3886203,0.5392717,0.43269533,0.5977857,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0021248255,0.42336383,0.028434247,0.61593974,0.18737847,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0020986483,0.3311848,0.90637606,0.42637363,1.0,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.0020613363,0.32596716,0.82846767,0.39139637,0.93202585,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.002032487,0.3555329,0.7861492,0.45698732,0.9543223,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.00202268,0.33827314,0.026314564,0.59302485,0.25287622,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0020155327,0.37333655,0.42810154,0.4769291,0.49566525,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.001974982,0.33140582,0.8689458,0.4649635,0.99963456,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0019508272,0.39474845,0.64860445,0.45264325,0.72693104,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0019101931,0.43743584,0.01060424,0.55827695,0.109199926,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0018550953,0.40098745,0.21464188,0.46564406,0.28743368,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
12,0.0018478119,0.39103913,0.036440987,0.543151,0.14615093,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0017756775,0.37850988,0.5415811,0.420267,0.5930924,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
13,0.0017671402,0.37997624,0.5498742,0.43360332,0.6120076,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
7,0.0017549493,0.30630833,0.0,0.74929523,0.28773862,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0017252192,0.36173782,0.8455821,0.4685307,0.9943887,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
7,0.001593956,0.37017488,0.5334174,0.4354685,0.6038546,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
7,0.0015804913,0.3537594,0.019959323,0.55529153,0.21490535,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
6,0.0015669562,0.38028607,0.015278429,0.5376803,0.21944991,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0015453948,0.43793306,0.032365076,0.5838592,0.21544245,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
12,0.001544064,0.35507524,0.05113469,0.50846463,0.2330059,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
8,0.0014806227,0.33975288,0.00773238,0.5527292,0.12067354,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
11,0.00145934,0.25675726,0.8116719,0.4521218,0.9426636,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0014293351,0.40727732,0.20491911,0.45536283,0.2647509,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0013947024,0.38293982,0.024195261,0.50846297,0.24944112,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0013900459,0.9131108,0.06397251,0.99340206,0.2131593,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0013740113,0.3314113,0.7413894,0.42606404,0.9301683,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
2,0.001368356,0.29227242,0.0049511045,0.6087792,0.2900107,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0013521467,0.31457835,0.8429368,0.42299092,0.9875162,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
5,0.001341551,0.42648616,0.17762579,0.48049906,0.2629891,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
3,0.0013370467,0.35313982,0.42078194,0.4735778,0.5480075,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
4,0.0013207747,0.35719666,0.06512917,0.5264996,0.23559386,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0012996427,0.40604246,0.19086733,0.45019558,0.2503126,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
1,0.0012995958,0.3529406,0.729733,0.45309323,0.9115695,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
11,0.0012941818,0.38097018,0.55689645,0.45292997,0.6029537,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
5,0.0012904039,0.39952463,0.52187675,0.45378223,0.60260266,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
12,0.0012848714,0.34673703,0.025729753,0.4999132,0.18477464,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
12,0.0012729354,0.38819396,0.20490658,0.44335636,0.28684866,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
5,0.001261102,0.40641347,0.0,0.5411457,0.13495533,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
9,0.0012572356,0.39810556,0.20925131,0.45088184,0.28641716,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
7,0.0012438336,0.3886997,0.5157925,0.46025252,0.6029947,600,337,faster_rcnn_inception_v2_coco_custom,1.3074560165405273,rainy,IMG_6032_190_reSized.jpg
