Class,Confidence,top,left,bottom,right,Width,Height,Model,Inference Time (Sec),Driving Condition,ImageID
11,7.23635e-05,0.6211708,0.6270862,0.67773217,0.6687451,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,7.2163326e-05,0.5920112,0.6061965,0.6543296,0.66581607,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,7.187282e-05,0.5934994,0.6270123,0.6590492,0.6821677,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,7.164977e-05,0.59748715,0.6043231,0.6685031,0.6756672,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,7.1492206e-05,0.6473351,0.016063904,0.6872192,0.036781937,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,7.137202e-05,0.29058525,0.15342358,0.96113414,0.4617255,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,6.897404e-05,0.5695523,0.56365293,0.6090429,0.6133124,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,6.602852e-05,0.6045282,0.62972814,0.6619964,0.70749444,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,6.350627e-05,0.5766738,0.11624151,0.60397756,0.15982409,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,6.249672e-05,0.58178395,0.6208601,0.6607321,0.6754252,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,6.158189e-05,0.5746808,0.56821066,0.5977296,0.61053735,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,6.1216364e-05,0.6056933,0.60997653,0.6654883,0.66943157,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,5.797828e-05,0.5652711,0.1276846,0.5994172,0.17262957,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,5.6842364e-05,0.5659019,0.64131045,0.6534684,0.6954018,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,5.593665e-05,0.0,0.57213897,0.55633086,0.9564211,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,5.51432e-05,0.56481785,0.5791762,0.600579,0.63524115,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,5.4842505e-05,0.61678493,0.6497787,0.67571795,0.6902487,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,5.467761e-05,0.57786757,0.5711625,0.60551596,0.6221308,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,5.4348406e-05,0.619203,0.013153818,0.663344,0.032537784,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,5.4292672e-05,0.56648505,0.5747711,0.6092674,0.6321102,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,5.2714262e-05,0.61131495,0.61807966,0.7192997,0.65698504,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,5.2683554e-05,0.10509799,0.60149944,0.5094278,0.8696915,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,5.2183692e-05,0.5715786,0.5872115,0.60954875,0.6217668,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,5.1724728e-05,0.0,0.0,0.50459003,0.44394097,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,5.126762e-05,0.5789799,0.560116,0.6074329,0.620714,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,5.124823e-05,0.57410246,0.16806164,0.60283816,0.2082937,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,4.9764796e-05,0.0047734403,0.39197215,0.35103038,0.9437194,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,4.930022e-05,0.57641613,0.12872112,0.60983133,0.17589432,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,4.9068745e-05,0.58736694,0.6270249,0.6622678,0.65725553,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,4.719141e-05,0.5950855,0.63249373,0.67864543,0.687603,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,4.7142363e-05,0.6011442,0.02536624,0.9509754,0.2026735,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,4.6130892e-05,0.6245252,0.6062699,0.6908306,0.66626674,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,4.5767738e-05,0.64235735,0.6136639,0.692553,0.6896483,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,4.5411005e-05,0.5949098,0.6221145,0.66842467,0.6939731,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,4.538376e-05,0.6113811,0.59496486,0.70857924,0.66827834,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,4.4853357e-05,0.569847,0.114395425,0.60751575,0.16817157,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,4.4076758e-05,0.5696087,0.14924164,0.61034983,0.19376089,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,4.339231e-05,0.5721771,0.2555641,0.6136084,0.31432372,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,4.3178035e-05,0.029277503,0.09090412,1.0,0.43892372,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,4.2977226e-05,0.58906215,0.64527625,0.66403794,0.67596394,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,4.230876e-05,0.24635059,0.21458666,0.8726785,0.5072982,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,4.1770116e-05,0.5769806,0.5591561,0.6013158,0.6014969,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,4.134564e-05,0.6062767,0.6004187,0.6576174,0.6859642,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,3.978689e-05,0.5946849,0.62568974,0.69484496,0.66003776,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,3.9226794e-05,0.5683331,0.58851135,0.608821,0.61170423,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,3.922413e-05,0.59408194,0.60392964,0.7048321,0.7420038,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,3.8667167e-05,0.5725724,0.60113037,0.6097371,0.64017916,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,3.7816717e-05,0.4839812,0.0,1.0,0.21513978,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.7462712e-05,0.1273264,0.5358905,0.63971853,0.8066924,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,3.7120568e-05,0.627269,0.630181,0.69550663,0.6851174,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.679478e-05,0.62383777,0.11712873,0.9377032,0.50768715,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,3.6418965e-05,0.5754994,0.58440894,0.6031362,0.62438804,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,3.631215e-05,0.60234153,0.6065044,0.69462115,0.6847572,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.552323e-05,0.07900879,0.48598036,0.45630363,0.8295138,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,3.5062832e-05,0.59660673,0.6069571,0.6697619,0.6743057,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.5062698e-05,0.07810099,0.11015384,0.48400497,0.47653848,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.488199e-05,0.06480457,0.58962417,0.32362375,0.8603059,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,3.44425e-05,0.59214777,0.6198655,0.6778486,0.6738766,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
10,3.4356635e-05,0.5766309,0.6152152,0.6564932,0.67444885,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,3.4149773e-05,0.5710344,0.13325492,0.6116322,0.17712423,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,3.379259e-05,0.57906485,0.57493854,0.60681283,0.6393349,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,3.285951e-05,0.060215842,0.43024534,0.32191136,0.8107521,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,3.2698725e-05,0.6409859,0.011275401,0.6905902,0.038450293,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,3.2017946e-05,0.5736872,0.11915995,0.6070139,0.16791813,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,3.2016636e-05,0.5970323,0.55185133,0.7331885,0.7265455,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,3.127303e-05,0.5905982,0.6150109,0.64893687,0.6820677,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,3.0879615e-05,0.56632614,0.6365708,0.65073913,0.69920063,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,3.0540334e-05,0.5669156,0.5300282,0.60874355,0.5822513,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,3.0375106e-05,0.64061683,0.6096374,0.709126,0.67438567,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.9260193e-05,0.56207186,0.60289544,0.69564044,0.74397284,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,2.9256431e-05,0.5646352,0.54812884,0.60038424,0.601827,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,2.91741e-05,0.56629753,0.48263842,0.6016859,0.53637594,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.8999311e-05,0.54775375,0.021388093,0.5809226,0.04180202,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.8805074e-05,0.5507619,0.019664532,0.5786177,0.044108108,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,2.85381e-05,0.5740631,0.53625643,0.60159194,0.5817815,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.771172e-05,0.27236083,0.25042117,0.94706166,0.5727789,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.753964e-05,0.5727365,0.53313404,0.6045924,0.57425874,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,2.7476384e-05,0.0050423266,0.46680763,0.16768984,0.9345927,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.7450678e-05,0.04587339,0.04206188,0.34559545,0.42564118,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,2.647037e-05,0.5838061,0.1110585,0.60562176,0.16807398,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.6080448e-05,0.57461345,0.16764332,0.6065046,0.2140988,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.5870953e-05,0.576413,0.25305936,0.6083965,0.30606416,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.570212e-05,0.02842246,0.5082545,0.16418359,0.8286983,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.5585028e-05,0.56359524,0.044097945,0.93059593,0.28472203,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,2.4899526e-05,0.5854934,0.63569516,0.7273195,0.673225,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,2.4791494e-05,0.57149065,0.47138774,0.60031444,0.5164581,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.3885237e-05,0.6498685,0.015833031,0.69771636,0.039155167,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,2.3881305e-05,0.58981305,0.64120334,0.69369996,0.67138153,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.37986e-05,0.107217886,0.105571076,0.63271743,0.37705237,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,2.3576846e-05,0.6044393,0.63874084,0.677503,0.69351655,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.2548138e-05,0.60052586,0.58556676,0.69344157,0.6740068,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,2.2399325e-05,0.5869867,0.63413244,0.67796373,0.69220334,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,2.2296768e-05,0.54692864,0.4916104,0.5854327,0.5302813,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,2.2101718e-05,0.56914735,0.55249214,0.6115794,0.5892848,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,2.2081256e-05,0.40690878,0.02346883,0.95390487,0.2697508,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.1887634e-05,0.5747345,0.55909514,0.60513425,0.605507,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,2.1697178e-05,0.56493545,0.6208334,0.6379346,0.68956745,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,2.1601305e-05,0.61113214,0.57210255,0.7232093,0.7218573,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,2.1396463e-05,0.56216204,0.46479508,0.61114556,0.5221854,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,2.138547e-05,0.58489686,0.61637795,0.6721288,0.68141127,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,2.1311855e-05,0.56672096,0.12528503,0.6012027,0.17367852,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,2.1266243e-05,0.57431805,0.58181316,0.60633487,0.63962525,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,2.1012265e-05,0.5949476,0.61419064,0.6444588,0.68234557,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,2.0419793e-05,0.00052035786,0.6517854,0.16118321,0.9750514,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
10,2.0361158e-05,0.5860953,0.6341958,0.6932822,0.6914145,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,2.0101104e-05,0.6117914,0.6175386,0.68836534,0.65520394,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.9706113e-05,0.5906367,0.63341904,0.6611631,0.69559646,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,1.9474717e-05,0.6032186,0.6246603,0.6847489,0.67127615,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,1.8950775e-05,0.57604015,0.4698115,0.6068357,0.52164686,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,1.8893825e-05,0.5644923,0.58364886,0.5962906,0.6253875,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.8757604e-05,0.57174283,0.55303633,0.6046354,0.61022866,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.8312094e-05,0.031047171,0.6800566,0.16227175,0.89009,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,1.8272327e-05,0.57824624,0.5310624,0.6067668,0.5873249,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.824303e-05,0.0,0.13337633,0.52501565,0.64934754,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.8217675e-05,0.0,0.20079094,1.0,0.5621759,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.819047e-05,0.13801013,0.08637178,0.48854843,0.50470555,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,1.8006313e-05,0.5972807,0.64622396,0.6921904,0.67998844,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.7933575e-05,0.6311602,0.030537218,0.9802017,0.23149577,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,1.7855424e-05,0.5747995,0.13856806,0.6046626,0.16884394,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,1.7824748e-05,0.61556464,0.6388528,0.6995076,0.6721991,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.7820143e-05,0.5724491,0.5346463,0.606351,0.5764644,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
1,1.779111e-05,0.59758,0.611516,0.6396017,0.6703074,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.7754435e-05,0.6867807,0.011416689,0.9780045,0.3069663,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,1.7642777e-05,0.56914073,0.62254965,0.64995265,0.6797477,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.762005e-05,0.0,0.5060902,0.69818604,0.87213403,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,1.7279823e-05,0.5603327,0.5918828,0.59696615,0.6382066,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.6929445e-05,0.0,0.09941271,0.36101484,0.8066683,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,1.6909273e-05,0.5679099,0.63345206,0.7090353,0.6545186,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.6831073e-05,0.0,0.67427707,0.46583703,0.97577846,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
12,1.6800677e-05,0.57973844,0.6278915,0.6993218,0.6591582,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.674569e-05,0.57671756,0.6030234,0.6045743,0.64029026,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.6582397e-05,0.47935623,0.06456627,1.0,0.5431904,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.6455573e-05,0.14863886,0.62381643,0.57327604,0.95204765,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
10,1.6384614e-05,0.5668598,0.5894087,0.60938185,0.6261005,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,1.637845e-05,0.6189325,0.63526225,0.7276878,0.6738199,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.6257667e-05,0.68459344,0.0,0.9738821,0.5911791,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,1.5788488e-05,0.57840616,0.47087064,0.60757756,0.53256726,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,1.574985e-05,0.56840736,0.6054608,0.6093764,0.6299055,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.5596384e-05,0.57237947,0.5260164,0.605847,0.5761753,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
7,1.4896304e-05,0.579326,0.6185102,0.72692573,0.6596542,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.483776e-05,0.4441354,0.2472921,0.9272189,0.7616109,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.4522499e-05,0.25982124,0.50622267,0.91269785,0.7941795,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.4262006e-05,0.27027556,0.35526913,0.88039744,0.6410615,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.4180085e-05,0.060725737,0.04373403,0.49667567,0.30022484,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,1.4149183e-05,0.64910215,0.6078226,0.6943485,0.70275384,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
2,1.3900289e-05,0.5835662,0.6415782,0.6977708,0.67474866,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,1.3748262e-05,0.5679294,0.4889176,0.6081524,0.53174365,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
10,1.3721467e-05,0.5791981,0.6487415,0.71504647,0.6747494,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.36032e-05,0.59908396,0.21926679,0.97511923,0.63954675,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.3433887e-05,0.5752112,0.5735944,0.7967953,0.70265585,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
6,1.3430309e-05,0.57746404,0.5354574,0.6063917,0.5946673,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.3218984e-05,0.58865756,0.6031994,0.6630571,0.6546498,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.3196312e-05,0.1967704,0.64722127,0.7913714,0.96174496,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
10,1.3074425e-05,0.56601954,0.13195704,0.61063915,0.17361845,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
8,1.2868752e-05,0.19345388,0.029578239,0.9747722,0.19019209,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.2864956e-05,0.17517175,0.5716273,0.70283043,0.8887833,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,1.2823524e-05,0.6178798,0.5851135,0.69957405,0.65699863,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.2673394e-05,0.22484277,0.19133513,0.82284486,0.5192988,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
9,1.2555627e-05,0.5955116,0.62597823,0.64702135,0.69076777,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,1.2519348e-05,0.5756338,0.6424623,0.6879401,0.6764439,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.2397054e-05,0.6735724,0.07886121,0.9810456,0.68514895,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.2302345e-05,0.5648614,0.24734886,0.61310965,0.31122053,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
11,1.22157935e-05,0.57423997,0.13528557,0.60738444,0.15962867,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.2081838e-05,0.09158048,0.4933225,0.34817055,0.9611802,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.2080153e-05,0.5588198,0.012418304,0.60565037,0.045834426,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
5,1.1962831e-05,0.116448075,0.05005914,0.32205984,0.41951698,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
3,1.1911502e-05,0.7324438,0.040796414,0.99903405,0.36209947,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
4,1.1841573e-05,0.57682914,0.6045548,0.6057535,0.63934815,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
13,1.17812215e-05,0.6073199,0.0,1.0,0.6345404,600,337,faster_rcnn_inception_v2_coco_custom,5.445029973983765,Night,IMG_6154_456.jpg
